:START_ID(Charge),:END_ID(ProcedureCode),:TYPE
GSIA:10041901,74183,USES_PROCEDURE
GSIA:10041902,76805,USES_PROCEDURE
GSIA:10041903,72141,USES_PROCEDURE
GSIA:10041904,72195,USES_PROCEDURE
GSIA:10041905,71046,USES_PROCEDURE
GSIA:10041906,G9553,USES_PROCEDURE
RADE:10041907,72148,USES_PROCEDURE
RADE:10041908,71045,USES_PROCEDURE
RADE:10041909,73223,USES_PROCEDURE
RADE:10041910,74177,USES_PROCEDURE
RADE:10041911,76770,USES_PROCEDURE
RADE:10041912,70553,USES_PROCEDURE
RADE:10041913,76805,USES_PROCEDURE
RADE:10041914,70540,USES_PROCEDURE
RADE:10041915,76536,USES_PROCEDURE
RADE:10041916,76536,USES_PROCEDURE
RADE:10041917,70450,USES_PROCEDURE
RADE:10041918,74178,USES_PROCEDURE
RADE:10041919,G9551,USES_PROCEDURE
RADE:10041920,76536,USES_PROCEDURE
RADE:10041921,74178,USES_PROCEDURE
RADE:10041922,76805,USES_PROCEDURE
RADE:10041923,72195,USES_PROCEDURE
RADE:10041924,76805,USES_PROCEDURE
RADA:10041925,G9551,USES_PROCEDURE
RADA:10041926,74177,USES_PROCEDURE
RADA:10041927,74178,USES_PROCEDURE
RADA:10041928,76817,USES_PROCEDURE
SMED:10041929,72141,USES_PROCEDURE
SMED:10041930,G9553,USES_PROCEDURE
SMED:10041931,77067,USES_PROCEDURE
SMED:10041932,76770,USES_PROCEDURE
SMED:10041933,76536,USES_PROCEDURE
SMED:10041934,73201,USES_PROCEDURE
SMED:10041935,71047,USES_PROCEDURE
SMED:10041936,77080,USES_PROCEDURE
SMED:10041937,72141,USES_PROCEDURE
SMED:10041938,73706,USES_PROCEDURE
SMED:10041939,76817,USES_PROCEDURE
SMED:10041940,74183,USES_PROCEDURE
SMED:10041941,73201,USES_PROCEDURE
SMED:10041942,77065,USES_PROCEDURE
SMED:10041943,73201,USES_PROCEDURE
SMED:10041944,G9552,USES_PROCEDURE
SMED:10041945,74176,USES_PROCEDURE
SMED:10041946,71047,USES_PROCEDURE
RADG:10041947,74178,USES_PROCEDURE
RADG:10041948,71250,USES_PROCEDURE
RADG:10041949,G9553,USES_PROCEDURE
RADG:10041950,74183,USES_PROCEDURE
RADG:10041951,70450,USES_PROCEDURE
RADG:10041952,71048,USES_PROCEDURE
RADG:10041953,74176,USES_PROCEDURE
RASFA:10041954,74175,USES_PROCEDURE
RASFA:10041955,74178,USES_PROCEDURE
RASFA:10041956,73721,USES_PROCEDURE
RASFA:10041957,G9553,USES_PROCEDURE
RASFA:10041958,74183,USES_PROCEDURE
RASFA:10041959,70450,USES_PROCEDURE
RASFA:10041960,G9551,USES_PROCEDURE
RASFA:10041961,73721,USES_PROCEDURE
RASFA:10041962,77080,USES_PROCEDURE
RASFA:10041963,73222,USES_PROCEDURE
RASFA:10041964,71045,USES_PROCEDURE
RASFA:10041965,73223,USES_PROCEDURE
RASFA:10041966,73223,USES_PROCEDURE
RASFA:10041967,71250,USES_PROCEDURE
RASFA:10041968,76604,USES_PROCEDURE
RASFA:10041969,73223,USES_PROCEDURE
RASFA:10041970,76536,USES_PROCEDURE
RASFA:10041971,76770,USES_PROCEDURE
RASFA:10041972,70486,USES_PROCEDURE
RADI:10041973,70544,USES_PROCEDURE
RADI:10041974,72148,USES_PROCEDURE
RADI:10041975,76536,USES_PROCEDURE
RADI:10041976,72158,USES_PROCEDURE
RADI:10041977,71250,USES_PROCEDURE
RADI:10041978,74175,USES_PROCEDURE
RADI:10041979,70540,USES_PROCEDURE
RADI:10041980,71045,USES_PROCEDURE
RADI:10041981,74175,USES_PROCEDURE
RADI:10041982,77080,USES_PROCEDURE
RADI:10041983,73222,USES_PROCEDURE
ACR:10041984,71048,USES_PROCEDURE
ACR:10041985,73223,USES_PROCEDURE
ACR:10041986,72195,USES_PROCEDURE
ACR:10041987,72141,USES_PROCEDURE
ACR:10041988,72141,USES_PROCEDURE
ACR:10041989,71045,USES_PROCEDURE
ACR:10041990,74176,USES_PROCEDURE
ACR:10041991,77067,USES_PROCEDURE
ACR:10041992,73706,USES_PROCEDURE
GRH:10041993,73721,USES_PROCEDURE
GRH:10041994,76770,USES_PROCEDURE
GRH:10041995,71046,USES_PROCEDURE
GRH:10041996,72195,USES_PROCEDURE
GRH:10041997,71047,USES_PROCEDURE
GRH:10041998,70540,USES_PROCEDURE
GRH:10041999,76536,USES_PROCEDURE
RADB:10042000,G9551,USES_PROCEDURE
RADB:10042001,72195,USES_PROCEDURE
RADB:10042002,73706,USES_PROCEDURE
RADB:10042003,71046,USES_PROCEDURE
RADB:10042004,77080,USES_PROCEDURE
RADB:10042005,71048,USES_PROCEDURE
RADB:10042006,70486,USES_PROCEDURE
RADB:10042007,73201,USES_PROCEDURE
RADB:10042008,G9551,USES_PROCEDURE
RADB:10042009,73201,USES_PROCEDURE
RADB:10042010,73201,USES_PROCEDURE
RADB:10042011,77067,USES_PROCEDURE
RADB:10042012,74176,USES_PROCEDURE
RADB:10042013,G9553,USES_PROCEDURE
RADB:10042014,G9552,USES_PROCEDURE
RADB:10042015,71048,USES_PROCEDURE
RADB:10042016,73223,USES_PROCEDURE
RADB:10042017,70553,USES_PROCEDURE
RADB:10042018,72148,USES_PROCEDURE
RADA:10042019,76805,USES_PROCEDURE
RADA:10042020,76817,USES_PROCEDURE
RADA:10042021,74177,USES_PROCEDURE
RADA:10042022,74177,USES_PROCEDURE
RADA:10042023,70486,USES_PROCEDURE
RADA:10042024,71048,USES_PROCEDURE
RADA:10042025,77080,USES_PROCEDURE
RADA:10042026,70540,USES_PROCEDURE
RADA:10042027,70544,USES_PROCEDURE
RADA:10042028,71045,USES_PROCEDURE
RADA:10042029,73721,USES_PROCEDURE
RADX:10042030,70540,USES_PROCEDURE
RADX:10042031,71250,USES_PROCEDURE
RADX:10042032,73201,USES_PROCEDURE
RADX:10042033,77065,USES_PROCEDURE
RADX:10042034,73706,USES_PROCEDURE
RADX:10042035,G9551,USES_PROCEDURE
RADX:10042036,77067,USES_PROCEDURE
RADX:10042037,73706,USES_PROCEDURE
RADX:10042038,70450,USES_PROCEDURE
RADX:10042039,G9552,USES_PROCEDURE
RADX:10042040,77080,USES_PROCEDURE
RADX:10042041,G9552,USES_PROCEDURE
SMED:10042042,G9551,USES_PROCEDURE
SMED:10042043,74178,USES_PROCEDURE
SMED:10042044,76770,USES_PROCEDURE
SMED:10042045,77080,USES_PROCEDURE
SMED:10042046,73706,USES_PROCEDURE
SMED:10042047,73223,USES_PROCEDURE
SMED:10042048,77067,USES_PROCEDURE
SMED:10042049,70540,USES_PROCEDURE
SMED:10042050,73721,USES_PROCEDURE
SMED:10042051,73223,USES_PROCEDURE
SMED:10042052,72141,USES_PROCEDURE
SMED:10042053,74175,USES_PROCEDURE
SMED:10042054,76700,USES_PROCEDURE
SMED:10042055,70544,USES_PROCEDURE
SMED:10042056,74183,USES_PROCEDURE
SMED:10042057,G9551,USES_PROCEDURE
SMED:10042058,73201,USES_PROCEDURE
RADB:10042059,70553,USES_PROCEDURE
RADB:10042060,73706,USES_PROCEDURE
RADB:10042061,76700,USES_PROCEDURE
RADB:10042062,74178,USES_PROCEDURE
RADB:10042063,73223,USES_PROCEDURE
RADB:10042064,73222,USES_PROCEDURE
RADB:10042065,73721,USES_PROCEDURE
RADB:10042066,74177,USES_PROCEDURE
RADB:10042067,77067,USES_PROCEDURE
RADB:10042068,74183,USES_PROCEDURE
CIRPA:10042069,77065,USES_PROCEDURE
CIRPA:10042070,77067,USES_PROCEDURE
CIRPA:10042071,72158,USES_PROCEDURE
CIRPA:10042072,72148,USES_PROCEDURE
CIRPA:10042073,71250,USES_PROCEDURE
CIRPA:10042074,76817,USES_PROCEDURE
CIRPA:10042075,77067,USES_PROCEDURE
CIRPA:10042076,72148,USES_PROCEDURE
CIRPA:10042077,71250,USES_PROCEDURE
SMED:10042078,70486,USES_PROCEDURE
SMED:10042079,71048,USES_PROCEDURE
RADQ:10042080,74176,USES_PROCEDURE
RADQ:10042081,76536,USES_PROCEDURE
RADQ:10042082,74176,USES_PROCEDURE
RADQ:10042083,71045,USES_PROCEDURE
RADQ:10042084,74176,USES_PROCEDURE
RADQ:10042085,74183,USES_PROCEDURE
RADQ:10042086,73721,USES_PROCEDURE
RADQ:10042087,72148,USES_PROCEDURE
RADQ:10042088,73706,USES_PROCEDURE
RADQ:10042089,73706,USES_PROCEDURE
RADQ:10042090,70553,USES_PROCEDURE
RADS2:10042091,72141,USES_PROCEDURE
RADS2:10042092,70553,USES_PROCEDURE
RADS2:10042093,72158,USES_PROCEDURE
RADS2:10042094,70553,USES_PROCEDURE
RADS2:10042095,71046,USES_PROCEDURE
RADS2:10042096,73721,USES_PROCEDURE
RADS2:10042097,72141,USES_PROCEDURE
RADS2:10042098,74178,USES_PROCEDURE
RADS2:10042099,G9551,USES_PROCEDURE
RADS2:10042100,74177,USES_PROCEDURE
RADS2:10042101,71250,USES_PROCEDURE
RADS2:10042102,71250,USES_PROCEDURE
RADY:10042103,74177,USES_PROCEDURE
RADY:10042104,70486,USES_PROCEDURE
RADY:10042105,72141,USES_PROCEDURE
RADY:10042106,G9552,USES_PROCEDURE
RADY:10042107,71047,USES_PROCEDURE
RADY:10042108,76604,USES_PROCEDURE
RADY:10042109,77080,USES_PROCEDURE
RADY:10042110,72141,USES_PROCEDURE
RADY:10042111,72195,USES_PROCEDURE
ESR:10042112,71046,USES_PROCEDURE
ESR:10042113,77065,USES_PROCEDURE
ESR:10042114,73223,USES_PROCEDURE
ESR:10042115,76770,USES_PROCEDURE
ESR:10042116,G9552,USES_PROCEDURE
ESR:10042117,72141,USES_PROCEDURE
ESR:10042118,77080,USES_PROCEDURE
ESR:10042119,70450,USES_PROCEDURE
ESR:10042120,71250,USES_PROCEDURE
ESR:10042121,G9551,USES_PROCEDURE
NRA:10042122,72148,USES_PROCEDURE
NRA:10042123,73201,USES_PROCEDURE
NRA:10042124,72148,USES_PROCEDURE
NRA:10042125,76817,USES_PROCEDURE
NRA:10042126,77080,USES_PROCEDURE
NRA:10042127,71046,USES_PROCEDURE
SMED:10042128,77080,USES_PROCEDURE
SMED:10042129,70553,USES_PROCEDURE
SMED:10042130,74177,USES_PROCEDURE
SMED:10042131,G9553,USES_PROCEDURE
SMED:10042132,73222,USES_PROCEDURE
SMED:10042133,77080,USES_PROCEDURE
RADN:10042134,76805,USES_PROCEDURE
RADN:10042135,73706,USES_PROCEDURE
RADN:10042136,70540,USES_PROCEDURE
RADN:10042137,76770,USES_PROCEDURE
RADN:10042138,74178,USES_PROCEDURE
RADN:10042139,77080,USES_PROCEDURE
RADN:10042140,72158,USES_PROCEDURE
RADN:10042141,70544,USES_PROCEDURE
RADN:10042142,73721,USES_PROCEDURE
RADN:10042143,72148,USES_PROCEDURE
RADN:10042144,72158,USES_PROCEDURE
RADN:10042145,70544,USES_PROCEDURE
RADN:10042146,74175,USES_PROCEDURE
RADN:10042147,74183,USES_PROCEDURE
RADN:10042148,77067,USES_PROCEDURE
SMED:10042149,74175,USES_PROCEDURE
SMED:10042150,73223,USES_PROCEDURE
SMED:10042151,72195,USES_PROCEDURE
RADJ:10042152,72158,USES_PROCEDURE
RADJ:10042153,G9553,USES_PROCEDURE
RADJ:10042154,74176,USES_PROCEDURE
RADJ:10042155,73706,USES_PROCEDURE
RADJ:10042156,77065,USES_PROCEDURE
RADJ:10042157,76536,USES_PROCEDURE
RADJ:10042158,76604,USES_PROCEDURE
RADJ:10042159,76817,USES_PROCEDURE
RADJ:10042160,71250,USES_PROCEDURE
RADJ:10042161,73222,USES_PROCEDURE
RADM:10042162,G9551,USES_PROCEDURE
RADM:10042163,71045,USES_PROCEDURE
RADM:10042164,71045,USES_PROCEDURE
RADM:10042165,74176,USES_PROCEDURE
RADM:10042166,74183,USES_PROCEDURE
RADI:10042167,70544,USES_PROCEDURE
RADI:10042168,72141,USES_PROCEDURE
RADI:10042169,73721,USES_PROCEDURE
RADI:10042170,70553,USES_PROCEDURE
RADI:10042171,G9552,USES_PROCEDURE
RADI:10042172,76604,USES_PROCEDURE
RADI:10042173,71046,USES_PROCEDURE
RADI:10042174,72141,USES_PROCEDURE
RADI:10042175,76805,USES_PROCEDURE
RADI:10042176,74175,USES_PROCEDURE
RADI:10042177,77067,USES_PROCEDURE
RADZ:10042178,71045,USES_PROCEDURE
RADZ:10042179,70450,USES_PROCEDURE
RADZ:10042180,71250,USES_PROCEDURE
RADZ:10042181,G9552,USES_PROCEDURE
RADZ:10042182,71048,USES_PROCEDURE
RADZ:10042183,73201,USES_PROCEDURE
RADZ:10042184,74175,USES_PROCEDURE
RADZ:10042185,76817,USES_PROCEDURE
RADN:10042186,G9552,USES_PROCEDURE
RADN:10042187,G9553,USES_PROCEDURE
RADN:10042188,73222,USES_PROCEDURE
RADN:10042189,76817,USES_PROCEDURE
RADN:10042190,71047,USES_PROCEDURE
RADN:10042191,74178,USES_PROCEDURE
RADN:10042192,71048,USES_PROCEDURE
RADN:10042193,74177,USES_PROCEDURE
RADN:10042194,74175,USES_PROCEDURE
RADN:10042195,72141,USES_PROCEDURE
GRH:10042196,70544,USES_PROCEDURE
GRH:10042197,73223,USES_PROCEDURE
GRH:10042198,70544,USES_PROCEDURE
GRH:10042199,77080,USES_PROCEDURE
GRH:10042200,74177,USES_PROCEDURE
GSIA:10042201,70450,USES_PROCEDURE
GSIA:10042202,74175,USES_PROCEDURE
GSIA:10042203,71250,USES_PROCEDURE
GSIA:10042204,74176,USES_PROCEDURE
GSIA:10042205,72158,USES_PROCEDURE
GSIA:10042206,70544,USES_PROCEDURE
GSIA:10042207,71045,USES_PROCEDURE
GSIA:10042208,70553,USES_PROCEDURE
GSIA:10042209,G9553,USES_PROCEDURE
GSIA:10042210,74176,USES_PROCEDURE
MRB:10042211,74176,USES_PROCEDURE
MRB:10042212,74176,USES_PROCEDURE
MRB:10042213,70540,USES_PROCEDURE
MRB:10042214,70450,USES_PROCEDURE
RADB:10042215,72148,USES_PROCEDURE
RADB:10042216,72158,USES_PROCEDURE
RADB:10042217,G9551,USES_PROCEDURE
RADB:10042218,74175,USES_PROCEDURE
RADB:10042219,76805,USES_PROCEDURE
RADB:10042220,72158,USES_PROCEDURE
RADB:10042221,70553,USES_PROCEDURE
RADB:10042222,76536,USES_PROCEDURE
RADB:10042223,72195,USES_PROCEDURE
RADD:10042224,72195,USES_PROCEDURE
RADD:10042225,76770,USES_PROCEDURE
RADD:10042226,76817,USES_PROCEDURE
RADD:10042227,72141,USES_PROCEDURE
RADD:10042228,76770,USES_PROCEDURE
RADD:10042229,G9552,USES_PROCEDURE
RADD:10042230,73721,USES_PROCEDURE
RADD:10042231,74178,USES_PROCEDURE
RADB:10042232,73201,USES_PROCEDURE
RADB:10042233,G9551,USES_PROCEDURE
RADB:10042234,76817,USES_PROCEDURE
TRI:10042235,76817,USES_PROCEDURE
TRI:10042236,76700,USES_PROCEDURE
TRI:10042237,74175,USES_PROCEDURE
TRI:10042238,77080,USES_PROCEDURE
TRI:10042239,72195,USES_PROCEDURE
TRI:10042240,70553,USES_PROCEDURE
TRI:10042241,76536,USES_PROCEDURE
TRI:10042242,76770,USES_PROCEDURE
TRI:10042243,71047,USES_PROCEDURE
TRI:10042244,74177,USES_PROCEDURE
TRI:10042245,71046,USES_PROCEDURE
TRI:10042246,74178,USES_PROCEDURE
TRI:10042247,74176,USES_PROCEDURE
TRI:10042248,77067,USES_PROCEDURE
TRI:10042249,G9551,USES_PROCEDURE
GSIA:10042250,74176,USES_PROCEDURE
GSIA:10042251,76700,USES_PROCEDURE
GSIA:10042252,74177,USES_PROCEDURE
GSIA:10042253,76805,USES_PROCEDURE
GSIA:10042254,G9551,USES_PROCEDURE
GSIA:10042255,72195,USES_PROCEDURE
GSIA:10042256,74177,USES_PROCEDURE
GSIA:10042257,73201,USES_PROCEDURE
GSIA:10042258,74183,USES_PROCEDURE
GSIA:10042259,77067,USES_PROCEDURE
GSIA:10042260,73706,USES_PROCEDURE
GRH:10042261,73721,USES_PROCEDURE
GRH:10042262,70450,USES_PROCEDURE
GRH:10042263,76700,USES_PROCEDURE
GRH:10042264,70450,USES_PROCEDURE
GRH:10042265,73201,USES_PROCEDURE
RADD:10042266,70544,USES_PROCEDURE
RADD:10042267,72141,USES_PROCEDURE
RADD:10042268,72158,USES_PROCEDURE
TRI:10042269,71047,USES_PROCEDURE
TRI:10042270,77065,USES_PROCEDURE
TRI:10042271,70540,USES_PROCEDURE
TRI:10042272,70450,USES_PROCEDURE
TRI:10042273,76700,USES_PROCEDURE
TRI:10042274,73706,USES_PROCEDURE
TRI:10042275,73721,USES_PROCEDURE
TRI:10042276,G9551,USES_PROCEDURE
TRI:10042277,76536,USES_PROCEDURE
TRI:10042278,G9552,USES_PROCEDURE
TRI:10042279,72141,USES_PROCEDURE
TRI:10042280,70544,USES_PROCEDURE
TRI:10042281,70450,USES_PROCEDURE
TRI:10042282,73721,USES_PROCEDURE
RADE:10042283,76536,USES_PROCEDURE
RADG:10042284,73721,USES_PROCEDURE
RADG:10042285,76817,USES_PROCEDURE
RADG:10042286,70540,USES_PROCEDURE
RADG:10042287,72141,USES_PROCEDURE
RADG:10042288,71048,USES_PROCEDURE
RADG:10042289,71250,USES_PROCEDURE
RADG:10042290,70540,USES_PROCEDURE
RADG:10042291,74175,USES_PROCEDURE
RADG:10042292,77065,USES_PROCEDURE
RADG:10042293,74177,USES_PROCEDURE
RADG:10042294,72141,USES_PROCEDURE
RADG:10042295,74177,USES_PROCEDURE
RADG:10042296,71046,USES_PROCEDURE
RADG:10042297,74176,USES_PROCEDURE
RADG:10042298,74178,USES_PROCEDURE
RADG:10042299,72158,USES_PROCEDURE
GSIA:10042300,73706,USES_PROCEDURE
GSIA:10042301,70486,USES_PROCEDURE
GSIA:10042302,76700,USES_PROCEDURE
GSIA:10042303,73222,USES_PROCEDURE
GSIA:10042304,72141,USES_PROCEDURE
GSIA:10042305,G9551,USES_PROCEDURE
GSIA:10042306,72195,USES_PROCEDURE
RASFA:10042307,G9551,USES_PROCEDURE
RASFA:10042308,77080,USES_PROCEDURE
RASFA:10042309,70450,USES_PROCEDURE
RASFA:10042310,77080,USES_PROCEDURE
RASFA:10042311,73721,USES_PROCEDURE
RASFA:10042312,77080,USES_PROCEDURE
RASFA:10042313,71048,USES_PROCEDURE
RASFA:10042314,70486,USES_PROCEDURE
RASFA:10042315,G9553,USES_PROCEDURE
RASFA:10042316,71250,USES_PROCEDURE
RASFA:10042317,76700,USES_PROCEDURE
RASFA:10042318,70544,USES_PROCEDURE
RADQ:10042319,G9551,USES_PROCEDURE
RADQ:10042320,71046,USES_PROCEDURE
RADQ:10042321,73721,USES_PROCEDURE
RADQ:10042322,76805,USES_PROCEDURE
RADQ:10042323,72158,USES_PROCEDURE
RADQ:10042324,70450,USES_PROCEDURE
RADQ:10042325,73706,USES_PROCEDURE
RADP:10042326,77067,USES_PROCEDURE
RADP:10042327,70450,USES_PROCEDURE
RADP:10042328,74183,USES_PROCEDURE
RADP:10042329,74175,USES_PROCEDURE
RADP:10042330,71048,USES_PROCEDURE
RADP:10042331,71048,USES_PROCEDURE
RADP:10042332,76805,USES_PROCEDURE
RADP:10042333,G9551,USES_PROCEDURE
RADP:10042334,70450,USES_PROCEDURE
RADP:10042335,74175,USES_PROCEDURE
RADP:10042336,74176,USES_PROCEDURE
RADP:10042337,74175,USES_PROCEDURE
RASFA:10042338,73721,USES_PROCEDURE
RASFA:10042339,74177,USES_PROCEDURE
RADR:10042340,71048,USES_PROCEDURE
RADR:10042341,72148,USES_PROCEDURE
RADR:10042342,71048,USES_PROCEDURE
RADR:10042343,70553,USES_PROCEDURE
RADR:10042344,G9552,USES_PROCEDURE
RADT:10042345,73223,USES_PROCEDURE
RADT:10042346,72148,USES_PROCEDURE
RADT:10042347,G9552,USES_PROCEDURE
RADT:10042348,76817,USES_PROCEDURE
RADT:10042349,73223,USES_PROCEDURE
RADT:10042350,74183,USES_PROCEDURE
RADT:10042351,71250,USES_PROCEDURE
RADT:10042352,70553,USES_PROCEDURE
RADT:10042353,71048,USES_PROCEDURE
RADT:10042354,71048,USES_PROCEDURE
RADT:10042355,G9552,USES_PROCEDURE
RADT:10042356,70486,USES_PROCEDURE
RADM:10042357,73721,USES_PROCEDURE
RADM:10042358,71045,USES_PROCEDURE
RADM:10042359,71045,USES_PROCEDURE
RADM:10042360,77080,USES_PROCEDURE
RADM:10042361,74183,USES_PROCEDURE
RADM:10042362,72148,USES_PROCEDURE
RADM:10042363,74183,USES_PROCEDURE
RADM:10042364,73706,USES_PROCEDURE
RADM:10042365,70486,USES_PROCEDURE
RADM:10042366,76536,USES_PROCEDURE
RADM:10042367,72158,USES_PROCEDURE
RADM:10042368,74175,USES_PROCEDURE
RADQ:10042369,77065,USES_PROCEDURE
RADQ:10042370,70486,USES_PROCEDURE
RADQ:10042371,72148,USES_PROCEDURE
RADQ:10042372,76817,USES_PROCEDURE
RADQ:10042373,G9552,USES_PROCEDURE
RADQ:10042374,73706,USES_PROCEDURE
RADQ:10042375,G9552,USES_PROCEDURE
RADQ:10042376,G9553,USES_PROCEDURE
RADQ:10042377,72158,USES_PROCEDURE
RADQ:10042378,77065,USES_PROCEDURE
RADQ:10042379,76536,USES_PROCEDURE
RADQ:10042380,74177,USES_PROCEDURE
PXP:10042381,74175,USES_PROCEDURE
PXP:10042382,70486,USES_PROCEDURE
PXP:10042383,G9552,USES_PROCEDURE
WRAD:10042384,77067,USES_PROCEDURE
WRAD:10042385,77065,USES_PROCEDURE
WRAD:10042386,70486,USES_PROCEDURE
WRAD:10042387,73721,USES_PROCEDURE
WRAD:10042388,73223,USES_PROCEDURE
WRAD:10042389,73222,USES_PROCEDURE
WRAD:10042390,76604,USES_PROCEDURE
WRAD:10042391,70544,USES_PROCEDURE
WRAD:10042392,74175,USES_PROCEDURE
WRAD:10042393,73201,USES_PROCEDURE
WRAD:10042394,70450,USES_PROCEDURE
WRAD:10042395,71250,USES_PROCEDURE
WRAD:10042396,72141,USES_PROCEDURE
WRAD:10042397,71048,USES_PROCEDURE
WRAD:10042398,70486,USES_PROCEDURE
WRAD:10042399,G9551,USES_PROCEDURE
WRAD:10042400,76536,USES_PROCEDURE
WRAD:10042401,77080,USES_PROCEDURE
WRAD:10042402,73222,USES_PROCEDURE
WRAD:10042403,73223,USES_PROCEDURE
WRAD:10042404,73721,USES_PROCEDURE
WRAD:10042405,G9551,USES_PROCEDURE
RADS:10042406,71045,USES_PROCEDURE
RADS:10042407,74175,USES_PROCEDURE
RADS:10042408,74178,USES_PROCEDURE
RADS:10042409,72141,USES_PROCEDURE
RADS:10042410,71047,USES_PROCEDURE
RADS:10042411,76770,USES_PROCEDURE
RADS:10042412,G9551,USES_PROCEDURE
RADS:10042413,73201,USES_PROCEDURE
RADS:10042414,G9553,USES_PROCEDURE
RADZ:10042415,74178,USES_PROCEDURE
RADZ:10042416,71047,USES_PROCEDURE
RADZ:10042417,73223,USES_PROCEDURE
RADZ:10042418,77080,USES_PROCEDURE
RADZ:10042419,76536,USES_PROCEDURE
RADI:10042420,70553,USES_PROCEDURE
RADI:10042421,77080,USES_PROCEDURE
RADI:10042422,G9551,USES_PROCEDURE
RADI:10042423,76700,USES_PROCEDURE
RADI:10042424,70553,USES_PROCEDURE
RADI:10042425,70540,USES_PROCEDURE
RADI:10042426,G9552,USES_PROCEDURE
RADI:10042427,76770,USES_PROCEDURE
RADI:10042428,71046,USES_PROCEDURE
RADQ:10042429,G9551,USES_PROCEDURE
RADQ:10042430,70450,USES_PROCEDURE
RADZ:10042431,76805,USES_PROCEDURE
RADZ:10042432,73223,USES_PROCEDURE
RADZ:10042433,76770,USES_PROCEDURE
RADZ:10042434,73706,USES_PROCEDURE
RADZ:10042435,73223,USES_PROCEDURE
RADZ:10042436,70544,USES_PROCEDURE
RADZ:10042437,73222,USES_PROCEDURE
RADZ:10042438,71047,USES_PROCEDURE
RADZ:10042439,73706,USES_PROCEDURE
RADZ:10042440,74176,USES_PROCEDURE
RADS:10042441,74176,USES_PROCEDURE
RADS:10042442,74175,USES_PROCEDURE
RADS:10042443,73721,USES_PROCEDURE
RADS:10042444,70450,USES_PROCEDURE
RADS:10042445,71045,USES_PROCEDURE
RADS:10042446,76700,USES_PROCEDURE
RADS:10042447,72148,USES_PROCEDURE
RADS:10042448,G9551,USES_PROCEDURE
RADS:10042449,77080,USES_PROCEDURE
ESR:10042450,77067,USES_PROCEDURE
ESR:10042451,74178,USES_PROCEDURE
ESR:10042452,77065,USES_PROCEDURE
ESR:10042453,74177,USES_PROCEDURE
ESR:10042454,70540,USES_PROCEDURE
ESR:10042455,G9553,USES_PROCEDURE
ESR:10042456,76536,USES_PROCEDURE
ESR:10042457,70450,USES_PROCEDURE
ESR:10042458,76817,USES_PROCEDURE
ESR:10042459,72158,USES_PROCEDURE
ESR:10042460,G9551,USES_PROCEDURE
ESR:10042461,74177,USES_PROCEDURE
PXP:10042462,G9553,USES_PROCEDURE
PXP:10042463,G9553,USES_PROCEDURE
PXP:10042464,71047,USES_PROCEDURE
PXP:10042465,71046,USES_PROCEDURE
PXP:10042466,76817,USES_PROCEDURE
PXP:10042467,G9551,USES_PROCEDURE
PXP:10042468,74183,USES_PROCEDURE
PXP:10042469,72158,USES_PROCEDURE
PXP:10042470,71048,USES_PROCEDURE
PXP:10042471,73201,USES_PROCEDURE
PXP:10042472,71046,USES_PROCEDURE
PXP:10042473,73222,USES_PROCEDURE
PXP:10042474,72195,USES_PROCEDURE
PXP:10042475,G9553,USES_PROCEDURE
PXP:10042476,73721,USES_PROCEDURE
PXP:10042477,70553,USES_PROCEDURE
RADI:10042478,70450,USES_PROCEDURE
RADI:10042479,71047,USES_PROCEDURE
RADI:10042480,G9551,USES_PROCEDURE
RADI:10042481,73223,USES_PROCEDURE
RADI:10042482,72195,USES_PROCEDURE
RADI:10042483,70553,USES_PROCEDURE
RADI:10042484,70544,USES_PROCEDURE
RADI:10042485,74183,USES_PROCEDURE
RADI:10042486,77080,USES_PROCEDURE
RADI:10042487,74176,USES_PROCEDURE
RADI:10042488,74176,USES_PROCEDURE
RADI:10042489,71045,USES_PROCEDURE
RADG:10042490,73201,USES_PROCEDURE
RADG:10042491,77080,USES_PROCEDURE
SAPA:10042492,71250,USES_PROCEDURE
SAPA:10042493,73222,USES_PROCEDURE
SAPA:10042494,74176,USES_PROCEDURE
SAPA:10042495,73721,USES_PROCEDURE
SAPA:10042496,76536,USES_PROCEDURE
SAPA:10042497,71045,USES_PROCEDURE
SAPA:10042498,74177,USES_PROCEDURE
SAPA:10042499,77080,USES_PROCEDURE
SAPA:10042500,G9551,USES_PROCEDURE
SAPA:10042501,71048,USES_PROCEDURE
SAPA:10042502,70486,USES_PROCEDURE
SAPA:10042503,70540,USES_PROCEDURE
SAPA:10042504,74177,USES_PROCEDURE
SAPA:10042505,71250,USES_PROCEDURE
SAPA:10042506,74183,USES_PROCEDURE
SAPA:10042507,74175,USES_PROCEDURE
SAPA:10042508,70553,USES_PROCEDURE
GSIA:10042509,76536,USES_PROCEDURE
GSIA:10042510,73223,USES_PROCEDURE
GSIA:10042511,G9553,USES_PROCEDURE
GSIA:10042512,73201,USES_PROCEDURE
GSIA:10042513,72195,USES_PROCEDURE
GSIA:10042514,76817,USES_PROCEDURE
GSIA:10042515,76700,USES_PROCEDURE
GSIA:10042516,72141,USES_PROCEDURE
GSIA:10042517,71046,USES_PROCEDURE
GSIA:10042518,77065,USES_PROCEDURE
GSIA:10042519,72148,USES_PROCEDURE
RADI2:10042520,76700,USES_PROCEDURE
RADI2:10042521,76770,USES_PROCEDURE
RADI2:10042522,71048,USES_PROCEDURE
