:START_ID(RCCall),:END_ID(Campaign),:TYPE
593000001721,TRI,PART_OF_CAMPAIGN
593000001722,NRA,PART_OF_CAMPAIGN
593000001723,SMED,PART_OF_CAMPAIGN
593000001724,PMR,PART_OF_CAMPAIGN
593000001725,ESR,PART_OF_CAMPAIGN
593000001726,GRH,PART_OF_CAMPAIGN
593000001727,SAPA,PART_OF_CAMPAIGN
593000001728,GSIA,PART_OF_CAMPAIGN
593000001729,PXP,PART_OF_CAMPAIGN
593000001730,TRI,PART_OF_CAMPAIGN
593000001731,GRH,PART_OF_CAMPAIGN
593000001732,PXP,PART_OF_CAMPAIGN
593000001733,ESR,PART_OF_CAMPAIGN
593000001734,RASFA,PART_OF_CAMPAIGN
593000001735,MRB,PART_OF_CAMPAIGN
593000001736,SMED,PART_OF_CAMPAIGN
593000001737,RASFA,PART_OF_CAMPAIGN
593000001738,GSIA,PART_OF_CAMPAIGN
593000001739,ESR,PART_OF_CAMPAIGN
593000001740,ACRB,PART_OF_CAMPAIGN
593000001741,CRC,PART_OF_CAMPAIGN
593000001742,SMED,PART_OF_CAMPAIGN
593000001743,TRI,PART_OF_CAMPAIGN
593000001744,SAPA,PART_OF_CAMPAIGN
593000001745,MRB,PART_OF_CAMPAIGN
593000001746,CRC,PART_OF_CAMPAIGN
593000001747,PXP,PART_OF_CAMPAIGN
593000001748,SMED,PART_OF_CAMPAIGN
593000001749,SAPA,PART_OF_CAMPAIGN
593000001750,NRA,PART_OF_CAMPAIGN
593000001751,RASFA,PART_OF_CAMPAIGN
593000001752,RASFA,PART_OF_CAMPAIGN
593000001753,TRI,PART_OF_CAMPAIGN
593000001754,GSIA,PART_OF_CAMPAIGN
593000001755,GRH,PART_OF_CAMPAIGN
593000001756,CRC,PART_OF_CAMPAIGN
593000001757,ACR,PART_OF_CAMPAIGN
593000001758,TRI,PART_OF_CAMPAIGN
593000001759,NRAA,PART_OF_CAMPAIGN
593000001760,PMR,PART_OF_CAMPAIGN
593000001761,ACRB,PART_OF_CAMPAIGN
593000001762,GSIA,PART_OF_CAMPAIGN
593000001763,RASFA,PART_OF_CAMPAIGN
593000001764,ESR,PART_OF_CAMPAIGN
593000001765,ACR,PART_OF_CAMPAIGN
593000001766,MRB,PART_OF_CAMPAIGN
593000001767,ESR,PART_OF_CAMPAIGN
593000001768,RASFA,PART_OF_CAMPAIGN
593000001769,ACRB,PART_OF_CAMPAIGN
593000001770,PXP,PART_OF_CAMPAIGN
593000001771,ACR,PART_OF_CAMPAIGN
593000001772,SMED,PART_OF_CAMPAIGN
593000001773,NRAA,PART_OF_CAMPAIGN
593000001774,ACR,PART_OF_CAMPAIGN
593000001775,PMR,PART_OF_CAMPAIGN
593000001776,NRAA,PART_OF_CAMPAIGN
593000001777,ESR,PART_OF_CAMPAIGN
593000001778,ACR,PART_OF_CAMPAIGN
593000001779,CRC,PART_OF_CAMPAIGN
593000001780,ACR,PART_OF_CAMPAIGN
593000001781,TRI,PART_OF_CAMPAIGN
593000001782,RASFA,PART_OF_CAMPAIGN
593000001783,SAPA,PART_OF_CAMPAIGN
593000001784,TRI,PART_OF_CAMPAIGN
593000001785,GRH,PART_OF_CAMPAIGN
593000001786,NRAA,PART_OF_CAMPAIGN
593000001787,TRI,PART_OF_CAMPAIGN
593000001788,PXP,PART_OF_CAMPAIGN
593000001789,GRH,PART_OF_CAMPAIGN
593000001790,ACR,PART_OF_CAMPAIGN
593000001791,ESR,PART_OF_CAMPAIGN
593000001792,IAI,PART_OF_CAMPAIGN
593000001793,GRH,PART_OF_CAMPAIGN
593000001794,CRC,PART_OF_CAMPAIGN
593000001795,RASFA,PART_OF_CAMPAIGN
593000001796,SAPA,PART_OF_CAMPAIGN
593000001797,IAI,PART_OF_CAMPAIGN
593000001798,NRA,PART_OF_CAMPAIGN
593000001799,PXP,PART_OF_CAMPAIGN
593000001800,MRB,PART_OF_CAMPAIGN
593000001801,SAPA,PART_OF_CAMPAIGN
593000001802,SMED,PART_OF_CAMPAIGN
593000001803,SMED,PART_OF_CAMPAIGN
593000001804,SAPA,PART_OF_CAMPAIGN
593000001805,ESR,PART_OF_CAMPAIGN
593000001806,PXP,PART_OF_CAMPAIGN
593000001807,TRI,PART_OF_CAMPAIGN
593000001808,ESR,PART_OF_CAMPAIGN
593000001809,SMED,PART_OF_CAMPAIGN
593000001810,RASFA,PART_OF_CAMPAIGN
593000001811,GSIA,PART_OF_CAMPAIGN
593000001812,ACR,PART_OF_CAMPAIGN
593000001813,SMED,PART_OF_CAMPAIGN
593000001814,ACR,PART_OF_CAMPAIGN
593000001815,TRI,PART_OF_CAMPAIGN
593000001816,ACR,PART_OF_CAMPAIGN
593000001817,ACR,PART_OF_CAMPAIGN
593000001818,ESR,PART_OF_CAMPAIGN
593000001819,SMED,PART_OF_CAMPAIGN
593000001820,NRAA,PART_OF_CAMPAIGN
593000001821,PXP,PART_OF_CAMPAIGN
593000001822,GRH,PART_OF_CAMPAIGN
593000001823,RASFA,PART_OF_CAMPAIGN
593000001824,SMED,PART_OF_CAMPAIGN
593000001825,ESR,PART_OF_CAMPAIGN
593000001826,ACR,PART_OF_CAMPAIGN
593000001827,CRC,PART_OF_CAMPAIGN
593000001828,ACR,PART_OF_CAMPAIGN
593000001829,ACR,PART_OF_CAMPAIGN
593000001830,RASFA,PART_OF_CAMPAIGN
593000001831,MRB,PART_OF_CAMPAIGN
593000001832,SAPA,PART_OF_CAMPAIGN
593000001833,ACR,PART_OF_CAMPAIGN
593000001834,ACR,PART_OF_CAMPAIGN
593000001835,PMR,PART_OF_CAMPAIGN
593000001836,RASFA,PART_OF_CAMPAIGN
593000001837,ACRB,PART_OF_CAMPAIGN
593000001838,PXP,PART_OF_CAMPAIGN
593000001839,GRH,PART_OF_CAMPAIGN
593000001840,RASFA,PART_OF_CAMPAIGN
593000001841,RASFA,PART_OF_CAMPAIGN
593000001842,PMR,PART_OF_CAMPAIGN
593000001843,PMR,PART_OF_CAMPAIGN
593000001844,NRAA,PART_OF_CAMPAIGN
593000001845,MRB,PART_OF_CAMPAIGN
593000001846,GRH,PART_OF_CAMPAIGN
593000001847,TRI,PART_OF_CAMPAIGN
593000001848,GRH,PART_OF_CAMPAIGN
593000001849,NRA,PART_OF_CAMPAIGN
593000001850,GRH,PART_OF_CAMPAIGN
593000001851,ESR,PART_OF_CAMPAIGN
593000001852,TRI,PART_OF_CAMPAIGN
593000001853,GSIA,PART_OF_CAMPAIGN
593000001854,GSIA,PART_OF_CAMPAIGN
593000001855,CRC,PART_OF_CAMPAIGN
593000001856,CRC,PART_OF_CAMPAIGN
593000001857,ESR,PART_OF_CAMPAIGN
593000001858,TRI,PART_OF_CAMPAIGN
593000001859,IAI,PART_OF_CAMPAIGN
593000001860,NRA,PART_OF_CAMPAIGN
593000001861,SMED,PART_OF_CAMPAIGN
593000001862,PXP,PART_OF_CAMPAIGN
593000001863,PMR,PART_OF_CAMPAIGN
593000001864,GRH,PART_OF_CAMPAIGN
593000001865,SMED,PART_OF_CAMPAIGN
593000001866,NRAA,PART_OF_CAMPAIGN
593000001867,SMED,PART_OF_CAMPAIGN
593000001868,TRI,PART_OF_CAMPAIGN
593000001869,IAI,PART_OF_CAMPAIGN
593000001870,ESR,PART_OF_CAMPAIGN
593000001871,GSIA,PART_OF_CAMPAIGN
593000001872,PXP,PART_OF_CAMPAIGN
593000001873,SMED,PART_OF_CAMPAIGN
593000001874,ACR,PART_OF_CAMPAIGN
593000001875,RASFA,PART_OF_CAMPAIGN
593000001876,CRC,PART_OF_CAMPAIGN
593000001877,PXP,PART_OF_CAMPAIGN
593000001878,IAI,PART_OF_CAMPAIGN
593000001879,SAPA,PART_OF_CAMPAIGN
593000001880,IAI,PART_OF_CAMPAIGN
593000001881,CRC,PART_OF_CAMPAIGN
593000001882,NRA,PART_OF_CAMPAIGN
593000001883,GRH,PART_OF_CAMPAIGN
593000001884,SMED,PART_OF_CAMPAIGN
593000001885,PMR,PART_OF_CAMPAIGN
593000001886,IAI,PART_OF_CAMPAIGN
593000001887,PXP,PART_OF_CAMPAIGN
593000001888,IAI,PART_OF_CAMPAIGN
593000001889,RASFA,PART_OF_CAMPAIGN
593000001890,ACR,PART_OF_CAMPAIGN
593000001891,IAI,PART_OF_CAMPAIGN
593000001892,CRC,PART_OF_CAMPAIGN
593000001893,ESR,PART_OF_CAMPAIGN
593000001894,PMR,PART_OF_CAMPAIGN
593000001895,TRI,PART_OF_CAMPAIGN
593000001896,PXP,PART_OF_CAMPAIGN
593000001897,ACRB,PART_OF_CAMPAIGN
593000001898,TRI,PART_OF_CAMPAIGN
593000001899,ESR,PART_OF_CAMPAIGN
593000001900,ESR,PART_OF_CAMPAIGN
593000001901,SMED,PART_OF_CAMPAIGN
593000001902,NRA,PART_OF_CAMPAIGN
593000001903,ACRB,PART_OF_CAMPAIGN
593000001904,ACR,PART_OF_CAMPAIGN
593000001905,GSIA,PART_OF_CAMPAIGN
593000001906,IAI,PART_OF_CAMPAIGN
593000001907,TRI,PART_OF_CAMPAIGN
593000001908,TRI,PART_OF_CAMPAIGN
593000001909,ACR,PART_OF_CAMPAIGN
593000001910,NRA,PART_OF_CAMPAIGN
593000001911,CRC,PART_OF_CAMPAIGN
593000001912,ESR,PART_OF_CAMPAIGN
593000001913,ACRB,PART_OF_CAMPAIGN
593000001914,SMED,PART_OF_CAMPAIGN
593000001915,NRA,PART_OF_CAMPAIGN
593000001916,GRH,PART_OF_CAMPAIGN
593000001917,TRI,PART_OF_CAMPAIGN
593000001918,NRA,PART_OF_CAMPAIGN
593000001919,ESR,PART_OF_CAMPAIGN
593000001920,PMR,PART_OF_CAMPAIGN
593000001921,NRAA,PART_OF_CAMPAIGN
593000001922,GSIA,PART_OF_CAMPAIGN
593000001923,ACR,PART_OF_CAMPAIGN
593000001924,TRI,PART_OF_CAMPAIGN
593000001925,NRA,PART_OF_CAMPAIGN
593000001926,ACRB,PART_OF_CAMPAIGN
593000001927,ESR,PART_OF_CAMPAIGN
593000001928,NRAA,PART_OF_CAMPAIGN
593000001929,PXP,PART_OF_CAMPAIGN
593000001930,GRH,PART_OF_CAMPAIGN
593000001931,NRA,PART_OF_CAMPAIGN
593000001932,NRAA,PART_OF_CAMPAIGN
593000001933,TRI,PART_OF_CAMPAIGN
593000001934,TRI,PART_OF_CAMPAIGN
593000001935,SMED,PART_OF_CAMPAIGN
593000001936,IAI,PART_OF_CAMPAIGN
593000001937,GRH,PART_OF_CAMPAIGN
593000001938,SMED,PART_OF_CAMPAIGN
593000001939,NRA,PART_OF_CAMPAIGN
593000001940,PMR,PART_OF_CAMPAIGN
593000001941,PMR,PART_OF_CAMPAIGN
593000001942,PXP,PART_OF_CAMPAIGN
593000001943,SAPA,PART_OF_CAMPAIGN
593000001944,SMED,PART_OF_CAMPAIGN
593000001945,GSIA,PART_OF_CAMPAIGN
593000001946,CRC,PART_OF_CAMPAIGN
593000001947,SMED,PART_OF_CAMPAIGN
593000001948,TRI,PART_OF_CAMPAIGN
593000001949,SAPA,PART_OF_CAMPAIGN
593000001950,GRH,PART_OF_CAMPAIGN
593000001951,RASFA,PART_OF_CAMPAIGN
593000001952,ACR,PART_OF_CAMPAIGN
593000001953,MRB,PART_OF_CAMPAIGN
593000001954,GSIA,PART_OF_CAMPAIGN
593000001955,IAI,PART_OF_CAMPAIGN
593000001956,MRB,PART_OF_CAMPAIGN
593000001957,MRB,PART_OF_CAMPAIGN
593000001958,CRC,PART_OF_CAMPAIGN
593000001959,PXP,PART_OF_CAMPAIGN
593000001960,PMR,PART_OF_CAMPAIGN
593000001961,CRC,PART_OF_CAMPAIGN
593000001962,GRH,PART_OF_CAMPAIGN
593000001963,ACR,PART_OF_CAMPAIGN
593000001964,GRH,PART_OF_CAMPAIGN
593000001965,PXP,PART_OF_CAMPAIGN
593000001966,MRB,PART_OF_CAMPAIGN
593000001967,ESR,PART_OF_CAMPAIGN
593000001968,GRH,PART_OF_CAMPAIGN
593000001969,MRB,PART_OF_CAMPAIGN
593000001970,PXP,PART_OF_CAMPAIGN
593000001971,ACR,PART_OF_CAMPAIGN
593000001972,MRB,PART_OF_CAMPAIGN
593000001973,ACR,PART_OF_CAMPAIGN
593000001974,PMR,PART_OF_CAMPAIGN
593000001975,PXP,PART_OF_CAMPAIGN
593000001976,GSIA,PART_OF_CAMPAIGN
593000001977,PXP,PART_OF_CAMPAIGN
593000001978,SMED,PART_OF_CAMPAIGN
593000001979,SAPA,PART_OF_CAMPAIGN
593000001980,ACR,PART_OF_CAMPAIGN
593000001981,GSIA,PART_OF_CAMPAIGN
593000001982,GSIA,PART_OF_CAMPAIGN
593000001983,ACRB,PART_OF_CAMPAIGN
593000001984,CRC,PART_OF_CAMPAIGN
593000001985,CRC,PART_OF_CAMPAIGN
593000001986,NRAA,PART_OF_CAMPAIGN
593000001987,CRC,PART_OF_CAMPAIGN
593000001988,IAI,PART_OF_CAMPAIGN
593000001989,NRA,PART_OF_CAMPAIGN
593000001990,CRC,PART_OF_CAMPAIGN
593000001991,SMED,PART_OF_CAMPAIGN
593000001992,CRC,PART_OF_CAMPAIGN
593000001993,PMR,PART_OF_CAMPAIGN
593000001994,ACRB,PART_OF_CAMPAIGN
593000001995,NRAA,PART_OF_CAMPAIGN
593000001996,MRB,PART_OF_CAMPAIGN
593000001997,ACR,PART_OF_CAMPAIGN
593000001998,GSIA,PART_OF_CAMPAIGN
593000001999,IAI,PART_OF_CAMPAIGN
593000002000,ESR,PART_OF_CAMPAIGN
593000002001,CRC,PART_OF_CAMPAIGN
593000002002,NRAA,PART_OF_CAMPAIGN
593000002003,NRAA,PART_OF_CAMPAIGN
593000002004,CRC,PART_OF_CAMPAIGN
593000002005,CRC,PART_OF_CAMPAIGN
593000002006,SMED,PART_OF_CAMPAIGN
593000002007,GRH,PART_OF_CAMPAIGN
593000002008,NRA,PART_OF_CAMPAIGN
593000002009,ESR,PART_OF_CAMPAIGN
593000002010,RASFA,PART_OF_CAMPAIGN
593000002011,IAI,PART_OF_CAMPAIGN
593000002012,GRH,PART_OF_CAMPAIGN
593000002013,SMED,PART_OF_CAMPAIGN
593000002014,TRI,PART_OF_CAMPAIGN
593000002015,RASFA,PART_OF_CAMPAIGN
593000002016,PMR,PART_OF_CAMPAIGN
593000002017,ACRB,PART_OF_CAMPAIGN
593000002018,PMR,PART_OF_CAMPAIGN
593000002019,SMED,PART_OF_CAMPAIGN
593000002020,CRC,PART_OF_CAMPAIGN
593000002021,GSIA,PART_OF_CAMPAIGN
593000002022,ESR,PART_OF_CAMPAIGN
593000002023,SAPA,PART_OF_CAMPAIGN
593000002024,MRB,PART_OF_CAMPAIGN
593000002025,SMED,PART_OF_CAMPAIGN
593000002026,NRA,PART_OF_CAMPAIGN
593000002027,MRB,PART_OF_CAMPAIGN
593000002028,GRH,PART_OF_CAMPAIGN
593000002029,RASFA,PART_OF_CAMPAIGN
593000002030,SMED,PART_OF_CAMPAIGN
593000002031,TRI,PART_OF_CAMPAIGN
593000002032,MRB,PART_OF_CAMPAIGN
593000002033,GSIA,PART_OF_CAMPAIGN
593000002034,SAPA,PART_OF_CAMPAIGN
593000002035,ACRB,PART_OF_CAMPAIGN
593000002036,CRC,PART_OF_CAMPAIGN
593000002037,SMED,PART_OF_CAMPAIGN
593000002038,CRC,PART_OF_CAMPAIGN
593000002039,CRC,PART_OF_CAMPAIGN
593000002040,GRH,PART_OF_CAMPAIGN
593000002041,NRA,PART_OF_CAMPAIGN
593000002042,SAPA,PART_OF_CAMPAIGN
593000002043,SAPA,PART_OF_CAMPAIGN
593000002044,MRB,PART_OF_CAMPAIGN
593000002045,NRAA,PART_OF_CAMPAIGN
593000002046,NRAA,PART_OF_CAMPAIGN
593000002047,PMR,PART_OF_CAMPAIGN
593000002048,ESR,PART_OF_CAMPAIGN
593000002049,MRB,PART_OF_CAMPAIGN
593000002050,NRA,PART_OF_CAMPAIGN
593000002051,PXP,PART_OF_CAMPAIGN
593000002052,ACRB,PART_OF_CAMPAIGN
593000002053,NRA,PART_OF_CAMPAIGN
593000002054,CRC,PART_OF_CAMPAIGN
593000002055,PMR,PART_OF_CAMPAIGN
593000002056,TRI,PART_OF_CAMPAIGN
593000002057,CRC,PART_OF_CAMPAIGN
593000002058,CRC,PART_OF_CAMPAIGN
593000002059,NRA,PART_OF_CAMPAIGN
593000002060,ACRB,PART_OF_CAMPAIGN
593000002061,NRA,PART_OF_CAMPAIGN
593000002062,CRC,PART_OF_CAMPAIGN
593000002063,ACRB,PART_OF_CAMPAIGN
593000002064,ACRB,PART_OF_CAMPAIGN
593000002065,SMED,PART_OF_CAMPAIGN
593000002066,GRH,PART_OF_CAMPAIGN
593000002067,IAI,PART_OF_CAMPAIGN
593000002068,SMED,PART_OF_CAMPAIGN
593000002069,MRB,PART_OF_CAMPAIGN
593000002070,TRI,PART_OF_CAMPAIGN
593000002071,RASFA,PART_OF_CAMPAIGN
593000002072,TRI,PART_OF_CAMPAIGN
593000002073,RASFA,PART_OF_CAMPAIGN
593000002074,CRC,PART_OF_CAMPAIGN
593000002075,GRH,PART_OF_CAMPAIGN
593000002076,RASFA,PART_OF_CAMPAIGN
593000002077,CRC,PART_OF_CAMPAIGN
593000002078,PMR,PART_OF_CAMPAIGN
593000002079,ESR,PART_OF_CAMPAIGN
593000002080,PMR,PART_OF_CAMPAIGN
593000002081,SAPA,PART_OF_CAMPAIGN
593000002082,ESR,PART_OF_CAMPAIGN
593000002083,MRB,PART_OF_CAMPAIGN
593000002084,TRI,PART_OF_CAMPAIGN
593000002085,PMR,PART_OF_CAMPAIGN
593000002086,ACRB,PART_OF_CAMPAIGN
593000002087,MRB,PART_OF_CAMPAIGN
593000002088,TRI,PART_OF_CAMPAIGN
593000002089,ACR,PART_OF_CAMPAIGN
593000002090,PMR,PART_OF_CAMPAIGN
593000002091,TRI,PART_OF_CAMPAIGN
593000002092,SMED,PART_OF_CAMPAIGN
593000002093,NRA,PART_OF_CAMPAIGN
593000002094,ACR,PART_OF_CAMPAIGN
593000002095,SMED,PART_OF_CAMPAIGN
593000002096,NRA,PART_OF_CAMPAIGN
593000002097,TRI,PART_OF_CAMPAIGN
593000002098,ACR,PART_OF_CAMPAIGN
593000002099,RASFA,PART_OF_CAMPAIGN
593000002100,GRH,PART_OF_CAMPAIGN
593000002101,RASFA,PART_OF_CAMPAIGN
593000002102,TRI,PART_OF_CAMPAIGN
593000002103,IAI,PART_OF_CAMPAIGN
593000002104,SAPA,PART_OF_CAMPAIGN
593000002105,NRA,PART_OF_CAMPAIGN
593000002106,SAPA,PART_OF_CAMPAIGN
593000002107,GRH,PART_OF_CAMPAIGN
593000002108,SAPA,PART_OF_CAMPAIGN
593000002109,MRB,PART_OF_CAMPAIGN
593000002110,NRA,PART_OF_CAMPAIGN
593000002111,MRB,PART_OF_CAMPAIGN
593000002112,PXP,PART_OF_CAMPAIGN
593000002113,PXP,PART_OF_CAMPAIGN
593000002114,RASFA,PART_OF_CAMPAIGN
593000002115,ACRB,PART_OF_CAMPAIGN
593000002116,GSIA,PART_OF_CAMPAIGN
593000002117,ESR,PART_OF_CAMPAIGN
593000002118,NRA,PART_OF_CAMPAIGN
593000002119,TRI,PART_OF_CAMPAIGN
593000002120,TRI,PART_OF_CAMPAIGN
593000002121,ACR,PART_OF_CAMPAIGN
593000002122,NRAA,PART_OF_CAMPAIGN
593000002123,GSIA,PART_OF_CAMPAIGN
593000002124,ESR,PART_OF_CAMPAIGN
593000002125,GRH,PART_OF_CAMPAIGN
593000002126,SMED,PART_OF_CAMPAIGN
593000002127,PMR,PART_OF_CAMPAIGN
593000002128,MRB,PART_OF_CAMPAIGN
593000002129,TRI,PART_OF_CAMPAIGN
593000002130,PXP,PART_OF_CAMPAIGN
593000002131,NRA,PART_OF_CAMPAIGN
593000002132,GSIA,PART_OF_CAMPAIGN
593000002133,TRI,PART_OF_CAMPAIGN
593000002134,TRI,PART_OF_CAMPAIGN
593000002135,TRI,PART_OF_CAMPAIGN
593000002136,SAPA,PART_OF_CAMPAIGN
593000002137,SAPA,PART_OF_CAMPAIGN
593000002138,ACR,PART_OF_CAMPAIGN
593000002139,ACRB,PART_OF_CAMPAIGN
593000002140,GSIA,PART_OF_CAMPAIGN
593000002141,SMED,PART_OF_CAMPAIGN
593000002142,PXP,PART_OF_CAMPAIGN
593000002143,SAPA,PART_OF_CAMPAIGN
593000002144,SAPA,PART_OF_CAMPAIGN
593000002145,GSIA,PART_OF_CAMPAIGN
593000002146,TRI,PART_OF_CAMPAIGN
593000002147,SMED,PART_OF_CAMPAIGN
593000002148,TRI,PART_OF_CAMPAIGN
593000002149,IAI,PART_OF_CAMPAIGN
593000002150,ESR,PART_OF_CAMPAIGN
593000002151,SMED,PART_OF_CAMPAIGN
593000002152,GSIA,PART_OF_CAMPAIGN
593000002153,GRH,PART_OF_CAMPAIGN
593000002154,ESR,PART_OF_CAMPAIGN
593000002155,PMR,PART_OF_CAMPAIGN
593000002156,GSIA,PART_OF_CAMPAIGN
593000002157,GRH,PART_OF_CAMPAIGN
593000002158,ACRB,PART_OF_CAMPAIGN
593000002159,PMR,PART_OF_CAMPAIGN
593000002160,NRA,PART_OF_CAMPAIGN
593000002161,NRA,PART_OF_CAMPAIGN
593000002162,SAPA,PART_OF_CAMPAIGN
593000002163,TRI,PART_OF_CAMPAIGN
593000002164,CRC,PART_OF_CAMPAIGN
593000002165,SAPA,PART_OF_CAMPAIGN
593000002166,RASFA,PART_OF_CAMPAIGN
593000002167,NRA,PART_OF_CAMPAIGN
593000002168,CRC,PART_OF_CAMPAIGN
593000002169,PXP,PART_OF_CAMPAIGN
593000002170,SMED,PART_OF_CAMPAIGN
593000002171,MRB,PART_OF_CAMPAIGN
593000002172,CRC,PART_OF_CAMPAIGN
593000002173,CRC,PART_OF_CAMPAIGN
593000002174,PXP,PART_OF_CAMPAIGN
593000002175,ACRB,PART_OF_CAMPAIGN
593000002176,PXP,PART_OF_CAMPAIGN
593000002177,SMED,PART_OF_CAMPAIGN
593000002178,ESR,PART_OF_CAMPAIGN
593000002179,GRH,PART_OF_CAMPAIGN
593000002180,ACRB,PART_OF_CAMPAIGN
593000002181,PMR,PART_OF_CAMPAIGN
593000002182,ESR,PART_OF_CAMPAIGN
593000002183,ESR,PART_OF_CAMPAIGN
593000002184,SAPA,PART_OF_CAMPAIGN
593000002185,TRI,PART_OF_CAMPAIGN
593000002186,NRAA,PART_OF_CAMPAIGN
593000002187,SAPA,PART_OF_CAMPAIGN
593000002188,ACR,PART_OF_CAMPAIGN
593000002189,ACR,PART_OF_CAMPAIGN
593000002190,ESR,PART_OF_CAMPAIGN
593000002191,ACRB,PART_OF_CAMPAIGN
593000002192,NRA,PART_OF_CAMPAIGN
593000002193,CRC,PART_OF_CAMPAIGN
593000002194,NRAA,PART_OF_CAMPAIGN
593000002195,ACR,PART_OF_CAMPAIGN
593000002196,NRA,PART_OF_CAMPAIGN
593000002197,ESR,PART_OF_CAMPAIGN
593000002198,SAPA,PART_OF_CAMPAIGN
593000002199,GRH,PART_OF_CAMPAIGN
593000002200,MRB,PART_OF_CAMPAIGN
593000002201,GSIA,PART_OF_CAMPAIGN
593000002202,TRI,PART_OF_CAMPAIGN
593000002203,GSIA,PART_OF_CAMPAIGN
593000002204,ESR,PART_OF_CAMPAIGN
593000002205,CRC,PART_OF_CAMPAIGN
593000002206,PMR,PART_OF_CAMPAIGN
593000002207,NRA,PART_OF_CAMPAIGN
593000002208,PXP,PART_OF_CAMPAIGN
593000002209,ACR,PART_OF_CAMPAIGN
593000002210,ESR,PART_OF_CAMPAIGN
593000002211,IAI,PART_OF_CAMPAIGN
593000002212,GRH,PART_OF_CAMPAIGN
593000002213,GRH,PART_OF_CAMPAIGN
593000002214,TRI,PART_OF_CAMPAIGN
593000002215,NRAA,PART_OF_CAMPAIGN
593000002216,ACRB,PART_OF_CAMPAIGN
593000002217,IAI,PART_OF_CAMPAIGN
593000002218,GSIA,PART_OF_CAMPAIGN
593000002219,ESR,PART_OF_CAMPAIGN
593000002220,GSIA,PART_OF_CAMPAIGN
593000002221,CRC,PART_OF_CAMPAIGN
593000002222,ACRB,PART_OF_CAMPAIGN
593000002223,CRC,PART_OF_CAMPAIGN
593000002224,PMR,PART_OF_CAMPAIGN
593000002225,ESR,PART_OF_CAMPAIGN
593000002226,PXP,PART_OF_CAMPAIGN
593000002227,NRA,PART_OF_CAMPAIGN
593000002228,ESR,PART_OF_CAMPAIGN
593000002229,ACR,PART_OF_CAMPAIGN
593000002230,NRA,PART_OF_CAMPAIGN
593000002231,MRB,PART_OF_CAMPAIGN
593000002232,NRAA,PART_OF_CAMPAIGN
593000002233,PXP,PART_OF_CAMPAIGN
593000002234,ACRB,PART_OF_CAMPAIGN
593000002235,ACRB,PART_OF_CAMPAIGN
593000002236,PXP,PART_OF_CAMPAIGN
593000002237,IAI,PART_OF_CAMPAIGN
593000002238,ESR,PART_OF_CAMPAIGN
593000002239,PMR,PART_OF_CAMPAIGN
593000002240,IAI,PART_OF_CAMPAIGN
593000002241,RASFA,PART_OF_CAMPAIGN
593000002242,PXP,PART_OF_CAMPAIGN
593000002243,RASFA,PART_OF_CAMPAIGN
593000002244,PXP,PART_OF_CAMPAIGN
593000002245,GRH,PART_OF_CAMPAIGN
593000002246,IAI,PART_OF_CAMPAIGN
593000002247,GSIA,PART_OF_CAMPAIGN
593000002248,IAI,PART_OF_CAMPAIGN
593000002249,PXP,PART_OF_CAMPAIGN
593000002250,SAPA,PART_OF_CAMPAIGN
593000002251,ACR,PART_OF_CAMPAIGN
593000002252,ACRB,PART_OF_CAMPAIGN
593000002253,SAPA,PART_OF_CAMPAIGN
593000002254,CRC,PART_OF_CAMPAIGN
593000002255,MRB,PART_OF_CAMPAIGN
593000002256,NRA,PART_OF_CAMPAIGN
593000002257,PXP,PART_OF_CAMPAIGN
593000002258,CRC,PART_OF_CAMPAIGN
593000002259,MRB,PART_OF_CAMPAIGN
593000002260,ESR,PART_OF_CAMPAIGN
593000002261,IAI,PART_OF_CAMPAIGN
593000002262,SMED,PART_OF_CAMPAIGN
593000002263,TRI,PART_OF_CAMPAIGN
593000002264,ESR,PART_OF_CAMPAIGN
593000002265,ACRB,PART_OF_CAMPAIGN
593000002266,PXP,PART_OF_CAMPAIGN
593000002267,IAI,PART_OF_CAMPAIGN
593000002268,SAPA,PART_OF_CAMPAIGN
593000002269,PMR,PART_OF_CAMPAIGN
593000002270,GRH,PART_OF_CAMPAIGN
593000002271,MRB,PART_OF_CAMPAIGN
593000002272,ESR,PART_OF_CAMPAIGN
593000002273,ACR,PART_OF_CAMPAIGN
593000002274,GRH,PART_OF_CAMPAIGN
593000002275,NRAA,PART_OF_CAMPAIGN
593000002276,NRA,PART_OF_CAMPAIGN
593000002277,SMED,PART_OF_CAMPAIGN
593000002278,GSIA,PART_OF_CAMPAIGN
593000002279,ESR,PART_OF_CAMPAIGN
593000002280,ACR,PART_OF_CAMPAIGN
593000002281,NRAA,PART_OF_CAMPAIGN
593000002282,SMED,PART_OF_CAMPAIGN
593000002283,TRI,PART_OF_CAMPAIGN
593000002284,PXP,PART_OF_CAMPAIGN
593000002285,NRAA,PART_OF_CAMPAIGN
593000002286,CRC,PART_OF_CAMPAIGN
593000002287,PXP,PART_OF_CAMPAIGN
593000002288,MRB,PART_OF_CAMPAIGN
593000002289,PXP,PART_OF_CAMPAIGN
593000002290,ESR,PART_OF_CAMPAIGN
593000002291,ACR,PART_OF_CAMPAIGN
593000002292,ESR,PART_OF_CAMPAIGN
593000002293,MRB,PART_OF_CAMPAIGN
593000002294,MRB,PART_OF_CAMPAIGN
593000002295,PMR,PART_OF_CAMPAIGN
593000002296,SAPA,PART_OF_CAMPAIGN
